ID,target
ID_1582943606,0.326238
ID_1582975657,0.24793327
ID_1583205664,0.49311188
ID_1583331517,0.5280404
ID_1583419933,0.18217649
ID_1584648767,0.86216336
ID_1584741050,0.5632242
ID_1585039683,0.641156
ID_1585100391,0.5985246
ID_1585587161,0.79304636
ID_1585685563,0.4714897
ID_1586473244,0.7628941
ID_1586659837,0.45633027
ID_1587366500,0.23429513
ID_1587536451,0.45310146
ID_1587629811,0.38355735
ID_1587805087,0.73554724
ID_1587966646,0.7250281
ID_1588600973,0.38704777
ID_1588913544,0.62194234
ID_1589051464,0.8990612
ID_1589062304,0.5188428
ID_1589441807,0.555922
ID_1589774619,0.2546876
ID_1589876634,0.24966827
ID_1590330122,0.7451206
ID_1590580805,0.5090871
ID_1590590009,0.9368963
ID_1591070548,0.4764759
ID_1591078122,0.12525843
ID_1591158847,0.14367157
ID_1591468558,0.70450485
ID_1591902036,0.46353257
ID_1592154332,0.29438218
ID_1592240371,0.55914325
ID_1592467430,0.6479694
ID_1592967406,0.6399834
ID_1593436182,0.6522956
ID_1593506478,0.61889446
ID_1594181923,0.9660022
ID_1594377969,0.5746819
ID_1594399205,0.9094667
ID_1594729818,0.76369894
ID_1594753254,0.9285178
ID_1594811230,0.59130454
ID_1594850842,0.15597346
ID_1595146442,0.97243
ID_1595394145,0.44926366
ID_1595419884,0.8167153
ID_1595520136,0.7433929
ID_1596226678,0.90492404
ID_1596234341,0.97404057
ID_1596579357,0.48606607
ID_1596628773,0.4462785
ID_1596901457,0.66970485
ID_1596994612,0.8427395
ID_1597016326,0.90114504
ID_1597190893,0.933913
ID_1597232841,0.93841803
ID_1597275146,0.27680174
ID_1597402551,0.5550872
ID_1597495707,0.28014496
ID_1597512671,0.7750591
ID_1597775136,0.45049757
ID_1597901002,0.8954881
ID_1598370713,0.38681436
ID_1598407913,0.21044251
ID_1598444236,0.46010733
ID_1598692896,0.76942486
ID_1599086572,0.38436648
ID_1599148191,0.8378679
ID_1599405628,0.9162014
ID_1599490299,0.21057183
ID_1599771285,0.45037928
ID_1599811329,0.88190454
ID_1600264304,0.81991166
ID_1600333027,0.60784405
ID_1600389200,0.9620754
ID_1600455216,0.9653729
ID_1600456920,0.84787595
ID_1600746417,0.9292893
ID_1601198534,0.16596511
ID_1601429111,0.9424092
ID_1601582236,0.3798801
ID_1601710171,0.6654293
ID_1601924401,0.21082121
ID_1601951656,0.16485009
ID_1602216374,0.964133
ID_1602647226,0.43777245
ID_1602664932,0.52350676
ID_1603147571,0.8681588
ID_1603437566,0.51070946
ID_1603505977,0.7528433
ID_1603530307,0.19237433
ID_1603741559,0.67449427
ID_1603797248,0.3179215
ID_1604041017,0.69461036
ID_1604162191,0.25255725
ID_1604463839,0.8047115
ID_1604524869,0.15698484
ID_1604575484,0.6805293
ID_1604666153,0.18952654
ID_1604736691,0.87083066
ID_1604828146,0.6881153
ID_1605035223,0.38771296
ID_1605109556,0.7538932
ID_1605348420,0.92744404
ID_1605429218,0.33697173
ID_1605527568,0.9512239
ID_1605683812,0.37291452
ID_1605724174,0.4648001
ID_1606015205,0.89822376
ID_1606039892,0.3685822
ID_1606119954,0.14341478
ID_1606169612,0.54515994
ID_1606413533,0.30781227
ID_1606447070,0.4140118
ID_1606464863,0.38568696
ID_1606919484,0.25213423
ID_1607156890,0.94037914
ID_1607218774,0.0974478
ID_1607312425,0.1250313
ID_1607429469,0.22426215
ID_1607476396,0.95795095
ID_1607734530,0.35354823
ID_1607797182,0.6672066
ID_1608437380,0.4685833
ID_1608769558,0.14085314
ID_1608975480,0.55350035
ID_1609016034,0.8672325
ID_1609067992,0.27903715
ID_1609656177,0.8476766
ID_1609845142,0.16015452
ID_1610276076,0.4478623
ID_1610308489,0.53138435
ID_1610491592,0.29984608
ID_1610757865,0.36088535
ID_1611641069,0.31077355
ID_1611711786,0.41028696
ID_1612032970,0.63941675
ID_1612202542,0.8803613
ID_1612391075,0.40394816
ID_1612418214,0.16239485
ID_1612560921,0.13385735
ID_1612570916,0.49632388
ID_1612774277,0.21558444
ID_1612893304,0.6866952
ID_1613103918,0.5971199
ID_1613150334,0.6020075
ID_1613212750,0.15814503
ID_1613225926,0.23102652
ID_1613439702,0.63329375
ID_1613535314,0.8783929
ID_1613602272,0.75467527
ID_1614429558,0.35195577
ID_1614459477,0.5420316
ID_1614543228,0.3598431
ID_1614564029,0.7184519
ID_1614671827,0.5504066
ID_1614727875,0.9511339
ID_1614981427,0.93897223
ID_1615096364,0.97071743
ID_1615097570,0.7262016
ID_1615295280,0.15448926
ID_1615430612,0.6755626
ID_1615490813,0.22243284
ID_1615520011,0.47101152
ID_1615638306,0.19306792
ID_1615729292,0.39058027
ID_1615764584,0.8808787
ID_1615847328,0.698407
ID_1616212558,0.63214916
ID_1616455558,0.73599786
ID_1616583250,0.7859818
ID_1616687730,0.81290036
ID_1617140414,0.58387697
ID_1617231417,0.7120384
ID_1617380944,0.8783687
ID_1617384124,0.7092649
ID_1618066075,0.7178214
ID_1618170929,0.270997
ID_1618181168,0.6774913
ID_1618284671,0.46465993
ID_1618673596,0.54522586
ID_1618834054,0.8539642
ID_1619404847,0.7372052
ID_1619420555,0.19225673
ID_1619495814,0.90187895
ID_1619558419,0.91102403
ID_1619905067,0.54896003
ID_1620136492,0.8273924
ID_1620238393,0.8442491
ID_1620487239,0.9025215
ID_1620511315,0.8572685
ID_1620569591,0.94151545
ID_1620604902,0.24702764
ID_1621214569,0.9056651
ID_1621293141,0.7533005
ID_1621627088,0.19390704
ID_1621653752,0.73537266
ID_1621683476,0.87415344
ID_1621712564,0.80369663
ID_1621905557,0.85169137
ID_1622570808,0.4288774
ID_1622651098,0.36341223
ID_1622761699,0.81163543
ID_1623156443,0.23984726
ID_1623279011,0.42360926
ID_1623793917,0.9644039
ID_1623811158,0.962792
ID_1623899853,0.6903952
ID_1624439697,0.45331913
ID_1624548628,0.44586986
ID_1624946579,0.92945653
ID_1625168292,0.8836997
ID_1625211199,0.5240651
ID_1625220505,0.75091726
ID_1625335926,0.2530019
ID_1626045456,0.377894
ID_1626089398,0.81348747
ID_1626247257,0.45192313
ID_1626440498,0.30829597
ID_1626526184,0.6495224
ID_1627167533,0.86539084
ID_1627258555,0.71793634
ID_1627435756,0.46322858
ID_1627796069,0.6561834
ID_1628287806,0.5413347
ID_1628319211,0.9304471
ID_1628437697,0.7176682
ID_1628921630,0.27964818
ID_1628949458,0.32687995
ID_1629065140,0.5783179
ID_1629134377,0.87871474
ID_1629498444,0.58977646
ID_1629577879,0.71446246
ID_1629740257,0.18656497
ID_1629856319,0.8282295
ID_1629909470,0.59032863
ID_1629929570,0.14874507
ID_1630354576,0.23770463
ID_1630795594,0.29226404
ID_1630812304,0.37099114
ID_1630891620,0.3384306
ID_1630903408,0.7672513
ID_1631081726,0.9187993
ID_1631252420,0.32523027
ID_1631934446,0.37180954
ID_1632322825,0.08403325
ID_1632449388,0.76334035
ID_1632683306,0.48300695
ID_1632697864,0.9488513
ID_1633073283,0.5385427
ID_1633228234,0.9467115
ID_1633564339,0.63800603
ID_1634280608,0.635309
ID_1634435888,0.25671032
ID_1634528860,0.31143516
ID_1634545762,0.84582984
ID_1634703945,0.28627843
ID_1634887785,0.8350814
ID_1635030648,0.52033967
ID_1635436275,0.40268677
ID_1635644623,0.9891958
ID_1635658549,0.14979412
ID_1636274811,0.34049207
ID_1636289567,0.8802111
ID_1636339835,0.4881083
ID_1636496489,0.9417407
ID_1636911100,0.720221
ID_1637000474,0.17744108
ID_1637346403,0.78303343
ID_1637387893,0.2625679
ID_1637627629,0.13976872
ID_1637757182,0.3685822
ID_1637787258,0.2562933
ID_1637802428,0.27636144
ID_1637962468,0.9565328
ID_1638194166,0.21999574
ID_1638241410,0.23837991
ID_1638359699,0.06146254
ID_1639093632,0.7212167
ID_1639719735,0.34717
ID_1640371754,0.25561923
ID_1640400076,0.26962823
ID_1640446744,0.57481533
ID_1640645473,0.45373493
ID_1640761913,0.55144805
ID_1640844426,0.58761626
ID_1641232598,0.348701
ID_1641285073,0.92619723
ID_1641412327,0.96983063
ID_1642041820,0.49502206
ID_1642220182,0.40540737
ID_1642234944,0.60803473
ID_1642352960,0.8447465
ID_1642615603,0.6351278
ID_1642695569,0.946912
ID_1643916142,0.34290576
ID_1643962249,0.6140647
ID_1644131048,0.63751304
ID_1645075160,0.22189112
ID_1645205197,0.29756597
ID_1645316454,0.31047523
ID_1645464807,0.8178477
ID_1645540250,0.9166501
ID_1645634042,0.33647156
ID_1645687296,0.3066035
ID_1645869583,0.56924534
ID_1645959933,0.17528194
ID_1646418094,0.5937795
ID_1646583996,0.66577196
ID_1646676497,0.7360692
ID_1646884121,0.88800335
ID_1647160452,0.615618
ID_1647216443,0.9216579
ID_1647270787,0.22185937
ID_1648024201,0.2923598
ID_1648051346,0.96353024
ID_1648142071,0.79006654
ID_1648319304,0.913275
ID_1648383796,0.41332877
ID_1648717478,0.5741137
ID_1649098536,0.7408661
ID_1649285468,0.74287266
ID_1649508029,0.41853967
ID_1649731496,0.7189233
ID_1649843477,0.43401867
ID_1650299618,0.739797
ID_1650407020,0.17972967
ID_1650474854,0.22321327
ID_1650675361,0.7856247
ID_1650997415,0.9011231
ID_1651038102,0.74884236
ID_1651499053,0.48131907
ID_1651598126,0.98878187
ID_1651779171,0.8262786
ID_1652247847,0.15566204
ID_1652279756,0.82145804
ID_1652407492,0.9373602
ID_1652736080,0.87737554
ID_1653094767,0.799557
ID_1653193351,0.53586394
ID_1653266314,0.32464844
ID_1653298870,0.264587
ID_1653361355,0.23920202
ID_1653399134,0.2893455
ID_1653425463,0.31967133
ID_1653508565,0.21853611
ID_1653620456,0.7665011
ID_1653862317,0.86355627
ID_1654564096,0.9717448
ID_1654568473,0.89486915
ID_1654663150,0.60777456
ID_1655158904,0.6078825
ID_1655427850,0.6457309
ID_1655444677,0.83075416
ID_1655469963,0.8623847
ID_1655706594,0.4245496
ID_1656073193,0.78530675
ID_1656433445,0.75792134
ID_1656586278,0.6314336
ID_1656586860,0.53192616
ID_1656938472,0.9408261
ID_1657551973,0.4230867
ID_1657628618,0.6233005
ID_1658057644,0.51492417
ID_1658251105,0.6000955
ID_1658593641,0.8909943
ID_1658751809,0.60474145
ID_1659266381,0.3026273
ID_1659323747,0.53124326
ID_1659609602,0.5518152
ID_1659801880,0.87442344
ID_1660118493,0.7369433
ID_1660187606,0.5107744
ID_1660407434,0.7485674
ID_1660754065,0.22345698
ID_1660825492,0.9369618
ID_1660980363,0.18916734
ID_1661212468,0.4850711
ID_1661329282,0.7574283
ID_1661768279,0.94631433
ID_1661787026,0.305329
ID_1661983525,0.6631496
ID_1662365396,0.8203207
ID_1663298464,0.9671583
ID_1663552895,0.5831206
ID_1663588250,0.36632437
ID_1663910705,0.4352248
ID_1663961154,0.925763
ID_1664364602,0.65869683
ID_1664583088,0.47722492
ID_1664686659,0.1975252
ID_1665014226,0.5252224
ID_1665060677,0.42280275
ID_1665430361,0.693666
ID_1665627737,0.88046885
ID_1665698141,0.6101589
ID_1666161788,0.861184
ID_1666444887,0.10019184
ID_1666597143,0.2966363
ID_1666967119,0.553014
ID_1667533626,0.59040976
ID_1667643602,0.6548031
ID_1667652190,0.2930985
ID_1667665145,0.48348343
ID_1667854133,0.6465646
ID_1669231948,0.36979172
ID_1669686245,0.8800239
ID_1669899048,0.85445243
ID_1670532703,0.26238492
ID_1670793292,0.19243044
ID_1671214626,0.93248844
ID_1671404824,0.5758308
ID_1671521710,0.71765864
ID_1671580122,0.7949523
ID_1671830399,0.50953525
ID_1671871571,0.9629059
ID_1671942406,0.24890853
ID_1672096951,0.45587704
ID_1672244160,0.4294984
ID_1672651489,0.7031703
ID_1672661178,0.41165602
ID_1672676184,0.22415511
ID_1672816104,0.6810257
ID_1672915753,0.59746915
ID_1672999501,0.974798
ID_1674065723,0.6341741
ID_1674627121,0.7346606
ID_1674649566,0.3986563
ID_1674954950,0.5204709
ID_1674961838,0.9674873
ID_1675121472,0.9503249
ID_1675388166,0.4983744
ID_1675670455,0.7066118
ID_1675756757,0.9679846
ID_1676025386,0.28001043
ID_1676026553,0.820314
ID_1677339657,0.7881604
ID_1677342172,0.9653369
ID_1677468765,0.9000542
ID_1677569014,0.97870386
ID_1677661213,0.7927645
ID_1677698822,0.92269135
ID_1678497189,0.46004057
ID_1678513617,0.8225916
ID_1678675793,0.20719947
ID_1678961508,0.66739583
ID_1679128719,0.3328113
ID_1679185578,0.76352173
ID_1679224980,0.42086148
ID_1679610591,0.16087253
ID_1679655652,0.84009624
ID_1680033476,0.8759213
ID_1680793437,0.2698619
ID_1681348122,0.2077846
ID_1681416826,0.83272463
ID_1681501476,0.25851187
ID_1681617448,0.45250028
ID_1681915181,0.5878861
ID_1682051867,0.58621037
ID_1682163885,0.40626204
ID_1682409534,0.36118326
ID_1682992992,0.5423053
ID_1683068709,0.96928316
ID_1683440853,0.35979465
ID_1683801860,0.4002676
ID_1683834396,0.74438596
ID_1683891085,0.88574475
ID_1684193489,0.9552775
ID_1684504726,0.85293436
ID_1684913192,0.79673517
ID_1685196500,0.42715177
ID_1685321019,0.19306792
ID_1685713369,0.7028565
ID_1686091368,0.24833088
ID_1686531137,0.6199206
ID_1686598095,0.7180338
ID_1686702881,0.87712127
ID_1686871065,0.2846023
ID_1687133734,0.96592927
ID_1687171541,0.6368358
ID_1687624118,0.80853003
ID_1687868789,0.38705167
ID_1689148609,0.3193449
ID_1689241656,0.4565928
ID_1689257567,0.23049755
ID_1689458053,0.42278737
ID_1689537827,0.8302592
ID_1689699436,0.30788273
ID_1690367791,0.9836394
ID_1690396296,0.6883142
ID_1690472400,0.8451911
ID_1690472475,0.9670341
ID_1690485269,0.49919853
ID_1690714532,0.40076014
ID_1690768772,0.54006076
ID_1690862723,0.4278745
ID_1690966110,0.504478
ID_1690970757,0.7670384
ID_1691162034,0.4218699
ID_1691646039,0.47187555
ID_1691698638,0.28977257
ID_1691759559,0.36654288
ID_1692492496,0.8133226
ID_1692938256,0.925126
ID_1693090741,0.33028397
ID_1693123731,0.2906356
ID_1693176740,0.47554263
ID_1693281861,0.2796132
ID_1693512568,0.4396997
ID_1693682060,0.7857756
ID_1694467680,0.39578927
ID_1694896978,0.7048677
ID_1695335363,0.6693147
ID_1695946294,0.6130456
ID_1696185812,0.48069078
ID_1696583911,0.48448703
ID_1696951662,0.62917155
ID_1696955408,0.8948628
ID_1697003001,0.9752584
ID_1697403107,0.4104103
ID_1697589102,0.27487215
ID_1697623919,0.4020108
ID_1697679748,0.5523477
ID_1697788287,0.12890723
ID_1697971035,0.46470806
ID_1698365086,0.64463377
ID_1698422074,0.4204553
ID_1698462415,0.62162596
ID_1698530872,0.75285333
ID_1698586640,0.8354239
ID_1698934065,0.75878924
ID_1699152180,0.8801246
ID_1699160649,0.38906994
ID_1699196054,0.2642628
ID_1699249662,0.75902975
ID_1699574096,0.31137007
ID_1699710887,0.8644036
ID_1699820689,0.18320699
ID_1699939079,0.21773522
ID_1700102672,0.8198256
ID_1700125989,0.3440453
ID_1700192356,0.6398801
ID_1700299140,0.9084865
ID_1700483537,0.66532326
ID_1700781193,0.3685822
ID_1700931347,0.4714897
ID_1700987127,0.63649327
ID_1701067163,0.8448006
ID_1701120646,0.7628542
ID_1701317555,0.2614194
ID_1701693754,0.14981674
ID_1701956396,0.30748472
ID_1702590480,0.647685
ID_1702648640,0.45939863
ID_1703234395,0.71740264
ID_1703538961,0.87896186
ID_1703680242,0.22470835
ID_1703756617,0.20082696
ID_1703970672,0.8120621
ID_1704018709,0.6940749
ID_1704138251,0.7843902
ID_1704140522,0.9382526
ID_1704167195,0.16604166
ID_1704467480,0.9665454
ID_1704502249,0.22934751
ID_1704510603,0.41438353
ID_1704817807,0.10209664
ID_1705187303,0.477623
ID_1705246725,0.5504066
ID_1705465151,0.7586579
ID_1705551566,0.30994838
ID_1705969030,0.8251774
ID_1706166057,0.3076526
ID_1706850928,0.47904852
ID_1707151516,0.66779304
ID_1707341341,0.3370508
ID_1707549184,0.2767137
ID_1707792811,0.81897616
ID_1707919193,0.22481212
ID_1708241369,0.87218523
ID_1708258234,0.15339388
ID_1708263864,0.48057178
ID_1708373730,0.25609058
ID_1708632889,0.1911704
ID_1708789287,0.89142615
ID_1708790314,0.65153146
ID_1709015033,0.44830212
ID_1709082888,0.9692693
ID_1709238699,0.33976182
ID_1709338390,0.7472031
ID_1709420069,0.9275392
ID_1709706571,0.50271857
ID_1709777952,0.24144076
ID_1709922981,0.5981244
ID_1710083005,0.58150876
ID_1710240150,0.45235205
ID_1710282546,0.8524776
ID_1710417573,0.32245785
ID_1710455199,0.55488026
ID_1710628300,0.58611107
ID_1711278103,0.2193998
ID_1711683563,0.5242093
ID_1711968764,0.29605436
ID_1712124410,0.14040957
ID_1712125417,0.26285803
ID_1712245215,0.37807015
ID_1712584596,0.9184478
ID_1712912916,0.2856158
ID_1712989150,0.116182305
ID_1713012769,0.93000674
ID_1713211269,0.80656433
ID_1713364715,0.77348965
ID_1713795227,0.39500213
ID_1713850267,0.39625025
ID_1713879418,0.18013208
ID_1713976047,0.7663632
ID_1714023318,0.7401366
ID_1714111682,0.16997032
ID_1714395359,0.2805601
ID_1714785053,0.27932456
ID_1715775892,0.71929485
ID_1715835250,0.3439626
ID_1716138794,0.8471069
ID_1716173011,0.5132661
ID_1716395842,0.94826806
ID_1716766101,0.38037536
ID_1716798720,0.61463135
ID_1716938871,0.3873883
ID_1716982143,0.5582507
ID_1717056594,0.61487883
ID_1717299027,0.919586
ID_1717356285,0.7531494
ID_1717563176,0.7950473
ID_1717849230,0.693869
ID_1717918884,0.8967346
ID_1718020263,0.33213767
ID_1718180017,0.92870677
ID_1718255536,0.75711685
ID_1718293032,0.638515
ID_1718360717,0.6917791
ID_1718445932,0.7147283
ID_1718574296,0.86885166
ID_1718676255,0.9326308
ID_1718925409,0.45729867
ID_1719049728,0.8970597
ID_1719449062,0.32395
ID_1719454473,0.5502446
ID_1719462867,0.1357617
ID_1719671034,0.8682644
ID_1720169554,0.61503804
ID_1720700767,0.446166
ID_1720772944,0.41224182
ID_1720890358,0.9677834
ID_1721029981,0.11118621
ID_1721700948,0.5797856
ID_1721901302,0.4797765
ID_1722119885,0.538391
ID_1722383876,0.8480408
ID_1722449184,0.1552417
ID_1722990984,0.49920264
ID_1723079067,0.90070695
ID_1723566347,0.3303679
ID_1723756571,0.8155309
ID_1723912075,0.44398785
ID_1724039383,0.43113586
ID_1724142400,0.30701956
ID_1724612647,0.96529305
ID_1724800463,0.47337285
ID_1724845277,0.85494626
ID_1725054765,0.797416
ID_1725146845,0.54743993
ID_1725154610,0.25154492
ID_1725581597,0.11457439
ID_1725658042,0.19457555
ID_1725786441,0.3735523
ID_1725826059,0.4043052
ID_1726202153,0.7327329
ID_1726535300,0.9449409
ID_1726567200,0.40668702
ID_1726725732,0.8897949
ID_1726914615,0.74192953
ID_1726955734,0.8200513
ID_1726956653,0.77234733
ID_1727217504,0.30714864
ID_1727286483,0.88210523
ID_1727651329,0.22317785
ID_1728242680,0.118576415
ID_1728335388,0.6940543
ID_1728427591,0.63865536
ID_1728579873,0.8173875
ID_1728606195,0.89383316
ID_1728753424,0.94475967
ID_1728886412,0.82841563
ID_1728889805,0.5763077
ID_1729172682,0.2838385
ID_1729203490,0.49272698
ID_1729238081,0.66329116
ID_1729283698,0.45954338
ID_1729478411,0.72660035
ID_1729655976,0.9514791
ID_1729960765,0.6685889
ID_1730231027,0.6960909
ID_1730463314,0.23104838
ID_1730475911,0.37394965
ID_1730508707,0.18118523
ID_1730593683,0.36438596
ID_1730911543,0.6238645
ID_1731280855,0.66621655
ID_1732027170,0.76934135
ID_1732091898,0.9559251
ID_1732291239,0.84645134
ID_1732612237,0.8578296
ID_1732873695,0.8979536
ID_1733045017,0.73213065
ID_1733467103,0.41812268
ID_1733818828,0.7346086
ID_1734039344,0.6672066
ID_1734556800,0.36130857
ID_1734615610,0.32386768
ID_1734626698,0.42055038
ID_1735023493,0.43089443
ID_1735204963,0.79050285
ID_1735237171,0.88567746
ID_1735607212,0.6735299
ID_1735808478,0.2556037
ID_1735926970,0.87609667
ID_1736252345,0.38755772
ID_1736710863,0.4722414
ID_1736949175,0.25042787
ID_1737346913,0.764519
ID_1737403424,0.8402156
ID_1737409372,0.92820686
ID_1737532540,0.96660566
ID_1737719656,0.26395407
ID_1737737422,0.9037888
ID_1737958860,0.76230025
ID_1738251118,0.8684595
ID_1738434781,0.40600243
ID_1738564219,0.33513433
ID_1739251274,0.48919493
ID_1739540765,0.71818614
ID_1739919994,0.42837557
ID_1740098628,0.21326031
ID_1740144406,0.3302515
ID_1740273605,0.45175704
ID_1740282809,0.8213293
ID_1740405628,0.4240188
ID_1741297803,0.38990283
ID_1741598908,0.3947795
ID_1741944690,0.24833088
ID_1742001567,0.22928365
ID_1742259385,0.2105922
ID_1742384586,0.8330877
ID_1742555891,0.9103058
ID_1742717915,0.9430898
ID_1742723515,0.08700642
ID_1743086336,0.8024467
ID_1743147286,0.6883568
ID_1743638986,0.07978712
ID_1743697394,0.55893326
ID_1743732473,0.33410656
ID_1744128490,0.3611652
ID_1744887702,0.19048415
ID_1745036865,0.36789724
ID_1745287667,0.68480456
ID_1745372552,0.84281343
ID_1745403437,0.23034939
ID_1745831841,0.9710642
ID_1745892824,0.97187287
ID_1745953357,0.33881682
ID_1745977376,0.983957
ID_1746264635,0.74031675
ID_1746360671,0.55785495
ID_1746607899,0.14661495
ID_1746838776,0.60303015
ID_1746868474,0.59531134
ID_1746981837,0.7051164
ID_1746989263,0.41484576
ID_1747306204,0.74397546
ID_1747789414,0.6187361
ID_1747823430,0.45833296
ID_1747975770,0.17842427
ID_1748362869,0.8700096
ID_1749010596,0.42009255
ID_1749076128,0.53895116
ID_1749207661,0.7222838
ID_1749774945,0.78315306
ID_1750068913,0.34968573
ID_1750565185,0.45376155
ID_1750631083,0.21103752
ID_1750760339,0.6301133
ID_1750762003,0.35805926
ID_1750872685,0.85117304
ID_1751012443,0.80278456
ID_1751352292,0.7186463
ID_1752224810,0.34574148
ID_1752536961,0.66639405
ID_1753063961,0.30632293
ID_1753196507,0.19647451
ID_1753273728,0.89144945
ID_1753569692,0.74644166
ID_1753747845,0.51932806
ID_1753794050,0.26277635
ID_1754153785,0.8335837
ID_1754430718,0.529576
ID_1754614363,0.81238455
ID_1754659336,0.78098553
ID_1754821601,0.51630056
ID_1755239092,0.84387666
ID_1755495787,0.41743726
ID_1755592996,0.34679163
ID_1756342671,0.8047694
ID_1756680378,0.68950534
ID_1756696749,0.8300906
ID_1756767149,0.35866064
ID_1756791770,0.20178707
ID_1756898957,0.7684147
ID_1756927027,0.17695785
ID_1756981049,0.32684457
ID_1757044529,0.7324263
ID_1757343776,0.8889608
ID_1757534789,0.28439546
ID_1757866238,0.7938192
ID_1758060245,0.428685
ID_1758072938,0.6732642
ID_1758230483,0.91765183
ID_1758234873,0.86538094
ID_1758248602,0.9049712
ID_1758444167,0.45613033
ID_1758557181,0.33423433
ID_1759367566,0.8885049
ID_1759378250,0.3164211
ID_1759614749,0.4842265
ID_1759850806,0.49310747
ID_1759976035,0.30374315
ID_1760339041,0.3675009
ID_1760437618,0.4691846
ID_1760572337,0.5047786
ID_1760612647,0.58809376
ID_1761007465,0.29281476
ID_1761044460,0.40990695
ID_1761107334,0.96015334
ID_1761125849,0.6626123
ID_1761196704,0.93299514
ID_1761396669,0.94714856
ID_1761657505,0.24998921
ID_1761816939,0.9603892
ID_1761818982,0.84949815
ID_1761928898,0.55043924
ID_1762419935,0.9047545
ID_1762565689,0.39923674
ID_1763302293,0.23717488
ID_1763493559,0.86435497
ID_1763890042,0.79086274
ID_1764033346,0.8842933
ID_1764156186,0.32608807
ID_1764184507,0.23898594
ID_1764239903,0.3066035
ID_1764679509,0.18205585
ID_1764972260,0.5309017
ID_1765237371,0.6174145
ID_1765263220,0.35213655
ID_1765263817,0.68050146
ID_1766177594,0.9015468
ID_1766654382,0.5041061
ID_1766862351,0.9164874
ID_1767271684,0.5903106
ID_1767357309,0.92129314
ID_1767531466,0.330135
ID_1768052450,0.6976077
ID_1768054971,0.96854544
ID_1768090605,0.5439549
ID_1768143031,0.4764759
ID_1768376012,0.25525287
ID_1768627774,0.9020625
ID_1768881538,0.18615054
ID_1768975165,0.41179153
ID_1769163810,0.8759029
ID_1769251127,0.8917349
ID_1769401048,0.2916043
ID_1769633901,0.5977383
ID_1770166417,0.42337734
ID_1770833703,0.9619212
ID_1770916227,0.96410775
ID_1771297771,0.66093355
ID_1771322516,0.31241113
ID_1771389527,0.8718615
ID_1771520536,0.71999955
ID_1771788187,0.94361585
ID_1771953762,0.47095188
ID_1772149780,0.6401756
ID_1772379357,0.3508723
ID_1772386947,0.43342644
ID_1772390604,0.12037958
ID_1772485653,0.3322467
ID_1772510583,0.5500765
ID_1772603138,0.8972184
ID_1773069603,0.77097255
ID_1773558042,0.8565626
ID_1773752259,0.41741195
ID_1773882482,0.64490926
ID_1773899134,0.7051864
ID_1773995867,0.58804137
ID_1774049199,0.81583476
ID_1774205742,0.62021035
ID_1774303772,0.31722566
ID_1774722924,0.69278765
ID_1774769251,0.98149145
ID_1774885082,0.36352772
ID_1774955964,0.13444917
ID_1774977531,0.5088951
ID_1775669115,0.19357608
ID_1775789992,0.50348014
ID_1776639064,0.3281684
ID_1777066515,0.24660411
ID_1777309079,0.60747045
ID_1777525686,0.95868754
ID_1777584887,0.6772847
ID_1777709778,0.6753544
ID_1777944191,0.7758514
ID_1778184390,0.2859205
ID_1778309083,0.12549894
ID_1778501612,0.15852997
ID_1778617260,0.7796636
ID_1778655012,0.68935865
ID_1779754645,0.72174746
ID_1779861297,0.36769783
ID_1780091277,0.47157586
ID_1780337038,0.40350312
ID_1780409196,0.14315486
ID_1781232763,0.17902821
ID_1781244472,0.5619824
ID_1782226103,0.928561
ID_1782509099,0.58250606
ID_1782545117,0.96595097
ID_1783079660,0.3763298
ID_1783103877,0.5852043
ID_1783907369,0.6480146
ID_1784070175,0.27523884
ID_1784975100,0.97073156
ID_1785734850,0.6263171
ID_1785914328,0.18658218
ID_1785921509,0.8733324
ID_1785939177,0.17114292
ID_1786162265,0.40498936
ID_1786163044,0.16812523
ID_1786179100,0.26663992
ID_1786396154,0.66516304
ID_1786471272,0.95392245
ID_1786584764,0.7931015
ID_1786741539,0.53327495
ID_1786771148,0.91506845
ID_1786841867,0.52091515
ID_1786919568,0.22426349
ID_1787363554,0.3454257
ID_1787392544,0.26636043
ID_1787964532,0.45953715
ID_1788065692,0.73450994
ID_1788107234,0.32504088
ID_1788328451,0.42219818
ID_1788413266,0.1392193
ID_1788473591,0.5302913
ID_1788723463,0.4049665
ID_1788835594,0.46718872
ID_1789285494,0.7149746
ID_1789483602,0.4380451
ID_1790130818,0.9789322
ID_1790274162,0.08368285
ID_1790374357,0.9096369
ID_1790427018,0.9740127
ID_1791466925,0.96255773
ID_1792039447,0.15637787
ID_1792287441,0.91404104
ID_1792310144,0.9475079
ID_1792732940,0.21713528
ID_1792781071,0.257554
ID_1793054019,0.2758592
ID_1793318019,0.38342676
ID_1794007249,0.9249506
ID_1794009986,0.7368616
ID_1794315308,0.8603395
ID_1794482987,0.30880228
ID_1794574252,0.7871559
ID_1794610899,0.847867
ID_1794810182,0.875651
ID_1794815949,0.49337202
ID_1795113323,0.64300334
ID_1795366893,0.95294523
ID_1795437543,0.22416095
ID_1795442390,0.56349957
ID_1796307566,0.95198315
ID_1796595698,0.31583202
ID_1796651564,0.93336046
ID_1796930170,0.722695
ID_1796951077,0.25118887
ID_1797435172,0.48977947
ID_1797759921,0.5117007
ID_1797837100,0.91494876
ID_1798009736,0.110013604
ID_1798084072,0.5259313
